date;scenario;macro_categ;final_rate_service;duration_in_sec;pref_elic_duration_in_sec;recomm_duration_in_sec;number_interactions;has_user_perfermed_a_healthy_choice;nutri_score;fsa_score;id_dish_choice;user_constraints;proposal_random_1;proposal_random_2;proposal_random_3;proposal_random_4;proposal_random_5;number_skips;number_likes;all_dishes_shown_pref_elic;url_dishes_pairwise_comparisons;final_dish_not_chosen
23/06/2022 16:23:15;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;163;27;11;6;False;B;8;http://allrecipes.com/recipe/easy-roasted-vegetable-lasagna/detail.aspx;Meat;http://allrecipes.com/recipe/black-bean-lasagna-ii/detail.aspx;http://allrecipes.com/recipe/rapini-walnut-macaroni/detail.aspx;http://allrecipes.com/recipe/fettuccini-al-fungi/detail.aspx;http://allrecipes.com/recipe/baked-spaghetti-squash-lasagna-style/detail.aspx;http://allrecipes.com/recipe/birdmans-marinara-sauce/detail.aspx;0;5;http://allrecipes.com/recipe/black-bean-lasagna-ii/detail.aspx,http://allrecipes.com/recipe/rapini-walnut-macaroni/detail.aspx,http://allrecipes.com/recipe/fettuccini-al-fungi/detail.aspx,http://allrecipes.com/recipe/baked-spaghetti-squash-lasagna-style/detail.aspx,http://allrecipes.com/recipe/birdmans-marinara-sauce/detail.aspx;http://allrecipes.com/recipe/easy-roasted-vegetable-lasagna/detail.aspx - http://allrecipes.com/recipe/tomato-and-basil-pasta-sauce/detail.aspx;http://allrecipes.com/recipe/tomato-and-basil-pasta-sauce/detail.aspx
23/06/2022 16:24:35;Scenario Multi-modal (Text + Image + Label expl.);Salad;4;123;66;22;6;False;B;7;http://allrecipes.com/recipe/corn-chip-salad/detail.aspx;sour cream,Seafood;http://allrecipes.com/recipe/san-antonio-salad/detail.aspx;http://allrecipes.com/recipe/citrus-picante-chicken-and-melon-salad/detail.aspx;http://allrecipes.com/recipe/summer-anytime-crisp-corn-salad/detail.aspx;http://allrecipes.com/recipe/spicy-tex-mex-salad/detail.aspx;http://allrecipes.com/recipe/chickpea-and-cheese-salad/detail.aspx;16;5;http://allrecipes.com/recipe/corn-chip-salad/detail.aspx,http://allrecipes.com/recipe/san-antonio-salad/detail.aspx,http://allrecipes.com/recipe/citrus-picante-chicken-and-melon-salad/detail.aspx,http://allrecipes.com/recipe/zucchini-artichoke-summer-salad/detail.aspx,http://allrecipes.com/recipe/hot-german-potato-salad-i/detail.aspx,http://allrecipes.com/recipe/papas-favorite-beet-salad/detail.aspx,http://allrecipes.com/recipe/korean-cucumber-salad/detail.aspx,http://allrecipes.com/recipe/summer-anytime-crisp-corn-salad/detail.aspx,http://allrecipes.com/recipe/mushroom-salad-ii/detail.aspx,http://allrecipes.com/recipe/purple-apple-slaw-with-peanut-butter-dressing/detail.aspx,http://allrecipes.com/recipe/simplistic-pepper-salad/detail.aspx,http://allrecipes.com/recipe/beet-salad-with-goat-cheese/detail.aspx,http://allrecipes.com/recipe/greek-quinoa/detail.aspx,http://allrecipes.com/recipe/hungarian-cucumber-salad/detail.aspx,http://allrecipes.com/recipe/spicy-tex-mex-salad/detail.aspx,http://allrecipes.com/recipe/french-lentil-salad-with-goat-cheese/detail.aspx,http://allrecipes.com/recipe/edamame-fresca/detail.aspx,http://allrecipes.com/recipe/aw-some-coleslaw/detail.aspx,http://allrecipes.com/recipe/authentic-lebanese-fattoush/detail.aspx,http://allrecipes.com/recipe/who-needs-lettuce-salad/detail.aspx,http://allrecipes.com/recipe/chickpea-and-cheese-salad/detail.aspx;http://allrecipes.com/recipe/corn-chip-salad/detail.aspx - http://allrecipes.com/recipe/french-cafe-summer-salad/detail.aspx;http://allrecipes.com/recipe/french-cafe-summer-salad/detail.aspx
23/06/2022 16:25:04;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;99;26;10;6;False;B;5;http://allrecipes.com/recipe/simple-macaroni-salad-2/detail.aspx;salad,meatboll,Seafood,Diabetes;http://allrecipes.com/recipe/ellens-muffaletta-pasta-salad/detail.aspx;http://allrecipes.com/recipe/noodles-napoli/detail.aspx;http://allrecipes.com/recipe/poppy-seed-chicken-pasta-salad/detail.aspx;http://allrecipes.com/recipe/taco-pasta-salad-3/detail.aspx;http://allrecipes.com/recipe/mamas-macaroni-salad/detail.aspx;1;5;http://allrecipes.com/recipe/ellens-muffaletta-pasta-salad/detail.aspx,http://allrecipes.com/recipe/noodles-napoli/detail.aspx,http://allrecipes.com/recipe/poppy-seed-chicken-pasta-salad/detail.aspx,http://allrecipes.com/recipe/taco-pasta-salad-3/detail.aspx,http://allrecipes.com/recipe/summer-lasagna/detail.aspx,http://allrecipes.com/recipe/mamas-macaroni-salad/detail.aspx;http://allrecipes.com/recipe/simple-macaroni-salad-2/detail.aspx - http://allrecipes.com/recipe/greek-god-pasta/detail.aspx;http://allrecipes.com/recipe/greek-god-pasta/detail.aspx
23/06/2022 16:30:42;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;63;15;14;6;False;A;7;http://allrecipes.com/recipe/slumgullion-2/detail.aspx;;http://allrecipes.com/recipe/italian-mini-meat-loaves/detail.aspx;http://allrecipes.com/recipe/zesty-southern-pasta-and-bean-salad/detail.aspx;http://allrecipes.com/recipe/classic-macaroni-salad-with-a-twist/detail.aspx;http://allrecipes.com/recipe/filipino-spaghetti/detail.aspx;http://allrecipes.com/recipe/absolutely-fabulous-portobello-mushroom-tortellini/detail.aspx;0;5;http://allrecipes.com/recipe/italian-mini-meat-loaves/detail.aspx,http://allrecipes.com/recipe/zesty-southern-pasta-and-bean-salad/detail.aspx,http://allrecipes.com/recipe/classic-macaroni-salad-with-a-twist/detail.aspx,http://allrecipes.com/recipe/filipino-spaghetti/detail.aspx,http://allrecipes.com/recipe/absolutely-fabulous-portobello-mushroom-tortellini/detail.aspx;http://allrecipes.com/recipe/slumgullion-2/detail.aspx - http://allrecipes.com/recipe/speedy-spaghetti/detail.aspx;http://allrecipes.com/recipe/speedy-spaghetti/detail.aspx
23/06/2022 16:34:35;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;92;26;31;6;False;B;7;http://allrecipes.com/recipe/macaroni-salad-i/detail.aspx;meat;http://allrecipes.com/recipe/lisas-lasagne/detail.aspx;http://allrecipes.com/recipe/spaghetti-salad-ii/detail.aspx;http://allrecipes.com/recipe/best-ever-pasta-salad/detail.aspx;http://allrecipes.com/recipe/shannons-smoky-macaroni-and-cheese/detail.aspx;http://allrecipes.com/recipe/greek-goddess-pasta-salad/detail.aspx;2;5;http://allrecipes.com/recipe/lisas-lasagne/detail.aspx,http://allrecipes.com/recipe/macaroni-salad-for-a-crowd/detail.aspx,http://allrecipes.com/recipe/spaghetti-salad-ii/detail.aspx,http://allrecipes.com/recipe/best-ever-pasta-salad/detail.aspx,http://allrecipes.com/recipe/shannons-smoky-macaroni-and-cheese/detail.aspx,http://allrecipes.com/recipe/spicy-shrimp-in-cream-sauce/detail.aspx,http://allrecipes.com/recipe/greek-goddess-pasta-salad/detail.aspx;http://allrecipes.com/recipe/macaroni-salad-i/detail.aspx - http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx;http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx
23/06/2022 16:35:44;Scenario Multi-modal (Text + Image + Label expl.);Pasta;1;224;45;148;9;False;B;7;http://allrecipes.com/recipe/brians-favorite-sauce/detail.aspx;milk based foid,Lactose;http://allrecipes.com/recipe/easy-asian-pasta-salad/detail.aspx;http://allrecipes.com/recipe/easy-sausage-peppers-and-onions-with-elbows/detail.aspx;http://allrecipes.com/recipe/brooklyn-girls-penne-arrabiata/detail.aspx;http://allrecipes.com/recipe/pasta-fagioli-ii/detail.aspx;http://allrecipes.com/recipe/tortellini-bacon-broccoli-salad/detail.aspx;3;5;http://allrecipes.com/recipe/easy-asian-pasta-salad/detail.aspx,http://allrecipes.com/recipe/easy-sausage-peppers-and-onions-with-elbows/detail.aspx,http://allrecipes.com/recipe/barbeque-macaroni-salad/detail.aspx,http://allrecipes.com/recipe/brooklyn-girls-penne-arrabiata/detail.aspx,http://allrecipes.com/recipe/pasta-fagioli-ii/detail.aspx,http://allrecipes.com/recipe/rutabaga-salad/detail.aspx,http://allrecipes.com/recipe/macaroni-pineapple-and-ham-salad/detail.aspx,http://allrecipes.com/recipe/tortellini-bacon-broccoli-salad/detail.aspx;http://allrecipes.com/recipe/brians-favorite-sauce/detail.aspx - http://allrecipes.com/recipe/pasta-with-vegetables/detail.aspx;http://allrecipes.com/recipe/pasta-with-vegetables/detail.aspx
23/06/2022 16:36:47;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;63;12;11;6;False;A;7;http://allrecipes.com/recipe/chicken-sausage-and-zucchini-pasta/detail.aspx;;http://allrecipes.com/recipe/cheater-baked-ziti/detail.aspx;http://allrecipes.com/recipe/asian-chicken-pasta-salad/detail.aspx;http://allrecipes.com/recipe/ros-spaghetti-and-meatballs/detail.aspx;http://allrecipes.com/recipe/chicken-primavera-alfredo/detail.aspx;http://allrecipes.com/recipe/soupier-mac-and-cheese/detail.aspx;0;5;http://allrecipes.com/recipe/cheater-baked-ziti/detail.aspx,http://allrecipes.com/recipe/asian-chicken-pasta-salad/detail.aspx,http://allrecipes.com/recipe/ros-spaghetti-and-meatballs/detail.aspx,http://allrecipes.com/recipe/chicken-primavera-alfredo/detail.aspx,http://allrecipes.com/recipe/soupier-mac-and-cheese/detail.aspx;http://allrecipes.com/recipe/chicken-sausage-and-zucchini-pasta/detail.aspx - http://allrecipes.com/recipe/herbed-chicken-pasta/detail.aspx;http://allrecipes.com/recipe/herbed-chicken-pasta/detail.aspx
23/06/2022 16:49:12;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;46;10;5;6;False;A;5;http://allrecipes.com/recipe/pasta-salad-i/detail.aspx;Alcohol;http://allrecipes.com/recipe/pepperoni-penne/detail.aspx;http://allrecipes.com/recipe/bow-tie-pasta-salad/detail.aspx;http://allrecipes.com/recipe/lap-salad/detail.aspx;http://allrecipes.com/recipe/fettuccine-in-creamy-mushroom-and-sage-sauce/detail.aspx;http://allrecipes.com/recipe/ramen-noodle-salad/detail.aspx;0;5;http://allrecipes.com/recipe/pepperoni-penne/detail.aspx,http://allrecipes.com/recipe/bow-tie-pasta-salad/detail.aspx,http://allrecipes.com/recipe/lap-salad/detail.aspx,http://allrecipes.com/recipe/fettuccine-in-creamy-mushroom-and-sage-sauce/detail.aspx,http://allrecipes.com/recipe/ramen-noodle-salad/detail.aspx;http://allrecipes.com/recipe/pasta-salad-i/detail.aspx - http://allrecipes.com/recipe/nicoles-chicken-pasta/detail.aspx;http://allrecipes.com/recipe/nicoles-chicken-pasta/detail.aspx
23/06/2022 16:52:49;Scenario Multi-modal (Text + Image + Label expl.);Pasta;4;69;14;12;6;True;A;5;http://allrecipes.com/recipe/italian-chicken-skillet/detail.aspx;;http://allrecipes.com/recipe/spinach-and-pasta-shells/detail.aspx;http://allrecipes.com/recipe/spaghetti-salad-i-2/detail.aspx;http://allrecipes.com/recipe/broccoli-pesto/detail.aspx;http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx;http://allrecipes.com/recipe/grandma-augustas-spaghetti-sauce/detail.aspx;1;5;http://allrecipes.com/recipe/spinach-and-pasta-shells/detail.aspx,http://allrecipes.com/recipe/spaghetti-salad-i-2/detail.aspx,http://allrecipes.com/recipe/broccoli-pesto/detail.aspx,http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx,http://allrecipes.com/recipe/dads-pad-thai/detail.aspx,http://allrecipes.com/recipe/grandma-augustas-spaghetti-sauce/detail.aspx;http://allrecipes.com/recipe/pasta-with-tomato-and-bacon/detail.aspx - http://allrecipes.com/recipe/italian-chicken-skillet/detail.aspx;http://allrecipes.com/recipe/pasta-with-tomato-and-bacon/detail.aspx
23/06/2022 17:01:18;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;107;48;27;6;False;A;5;http://allrecipes.com/recipe/italian-chicken-skillet/detail.aspx;;http://allrecipes.com/recipe/spinach-and-pasta-shells/detail.aspx;http://allrecipes.com/recipe/bacon-lettuce-and-tomato-macaroni-salad/detail.aspx;http://allrecipes.com/recipe/blt-pasta-salad/detail.aspx;http://allrecipes.com/recipe/joels-jerk-chicken-pineapple-pasta/detail.aspx;http://allrecipes.com/recipe/ragin-cajun-pasta/detail.aspx;3;5;http://allrecipes.com/recipe/veggie-chicken-pasta/detail.aspx,http://allrecipes.com/recipe/blue-cheese-fettucine/detail.aspx,http://allrecipes.com/recipe/spinach-and-pasta-shells/detail.aspx,http://allrecipes.com/recipe/bacon-lettuce-and-tomato-macaroni-salad/detail.aspx,http://allrecipes.com/recipe/blt-pasta-salad/detail.aspx,http://allrecipes.com/recipe/joels-jerk-chicken-pineapple-pasta/detail.aspx,http://allrecipes.com/recipe/elegant-chicken-lasagna-with-white-sauce/detail.aspx,http://allrecipes.com/recipe/ragin-cajun-pasta/detail.aspx;http://allrecipes.com/recipe/italian-chicken-skillet/detail.aspx - http://allrecipes.com/recipe/fennel-prawn-conchiglie/detail.aspx;http://allrecipes.com/recipe/fennel-prawn-conchiglie/detail.aspx
23/06/2022 17:02:53;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;143;68;30;6;True;A;5;http://allrecipes.com/recipe/tuna-mac/detail.aspx;Reflux;http://allrecipes.com/recipe/pasta-salad-ii/detail.aspx;http://allrecipes.com/recipe/penne-with-ham-and-parmesan/detail.aspx;http://allrecipes.com/recipe/eggplant-rollatini/detail.aspx;http://allrecipes.com/recipe/mac-and-cheese-bake/detail.aspx;http://allrecipes.com/recipe/inside-out-ravioli-ii/detail.aspx;2;5;http://allrecipes.com/recipe/pasta-salad-ii/detail.aspx,http://allrecipes.com/recipe/angelas-alfredo-ham/detail.aspx,http://allrecipes.com/recipe/penne-with-ham-and-parmesan/detail.aspx,http://allrecipes.com/recipe/manicotti-ii/detail.aspx,http://allrecipes.com/recipe/eggplant-rollatini/detail.aspx,http://allrecipes.com/recipe/mac-and-cheese-bake/detail.aspx,http://allrecipes.com/recipe/inside-out-ravioli-ii/detail.aspx;http://allrecipes.com/recipe/macaroni-pie/detail.aspx - http://allrecipes.com/recipe/tuna-mac/detail.aspx;http://allrecipes.com/recipe/macaroni-pie/detail.aspx
23/06/2022 17:04:00;Scenario Multi-modal (Text + Image + Label expl.);Salad;5;128;41;29;6;False;B;6;http://allrecipes.com/recipe/three-bean-salad-ii/detail.aspx;garlic,Meat,Seafood;http://allrecipes.com/recipe/mothers-potato-salad/detail.aspx;http://allrecipes.com/recipe/rainbow-salad-with-lemon-poppyseed-dressing/detail.aspx;http://allrecipes.com/recipe/arugula-fennel-salad/detail.aspx;http://allrecipes.com/recipe/spinach-salad-with-berries-and-curry-dressing/detail.aspx;http://allrecipes.com/recipe/aunt-dorothys-marinated-carrot-salad/detail.aspx;1;5;http://allrecipes.com/recipe/mothers-potato-salad/detail.aspx,http://allrecipes.com/recipe/rainbow-salad-with-lemon-poppyseed-dressing/detail.aspx,http://allrecipes.com/recipe/beet-summer-salad/detail.aspx,http://allrecipes.com/recipe/arugula-fennel-salad/detail.aspx,http://allrecipes.com/recipe/spinach-salad-with-berries-and-curry-dressing/detail.aspx,http://allrecipes.com/recipe/aunt-dorothys-marinated-carrot-salad/detail.aspx;http://allrecipes.com/recipe/three-bean-salad-ii/detail.aspx - http://allrecipes.com/recipe/quinoa-and-lentil-salad/detail.aspx;http://allrecipes.com/recipe/quinoa-and-lentil-salad/detail.aspx
23/06/2022 17:13:10;Scenario Multi-modal (Text + Image + Label expl.);Salad;4;168;67;41;6;True;A;5;http://allrecipes.com/recipe/korean-cucumber-salad/detail.aspx;;http://allrecipes.com/recipe/chicken-and-melon-salad/detail.aspx;http://allrecipes.com/recipe/garlic-broccoli-salad/detail.aspx;http://allrecipes.com/recipe/crunchy-bok-choy-salad/detail.aspx;http://allrecipes.com/recipe/refreshing-summertime-salad/detail.aspx;http://allrecipes.com/recipe/napa-cabbage-salad/detail.aspx;13;5;http://allrecipes.com/recipe/chicken-and-melon-salad/detail.aspx,http://allrecipes.com/recipe/garlic-broccoli-salad/detail.aspx,http://allrecipes.com/recipe/mexican-salad-2/detail.aspx,http://allrecipes.com/recipe/warm-italian-potato-salad/detail.aspx,http://allrecipes.com/recipe/chef-johns-shaved-asparagus-salad/detail.aspx,http://allrecipes.com/recipe/crunchy-bok-choy-salad/detail.aspx,http://allrecipes.com/recipe/iceberg-wedge-salad-with-warm-bacon-dressing/detail.aspx,http://allrecipes.com/recipe/grilled-corn-off-the-cob-salad/detail.aspx,http://allrecipes.com/recipe/cranberry-waldorf/detail.aspx,http://allrecipes.com/recipe/chickpea-salad/detail.aspx,http://allrecipes.com/recipe/refreshing-summertime-salad/detail.aspx,http://allrecipes.com/recipe/kale-and-feta-salad/detail.aspx,http://allrecipes.com/recipe/avocado-salad-with-orange-wasabi-glazed-chicken/detail.aspx,http://allrecipes.com/recipe/owens-mozzarella-and-tomato-salad/detail.aspx,http://allrecipes.com/recipe/kohlrabi-and-apple-slaw/detail.aspx,http://allrecipes.com/recipe/avocado-egg-and-crab-mash/detail.aspx,http://allrecipes.com/recipe/blood-orange-and-avocado-salad/detail.aspx,http://allrecipes.com/recipe/napa-cabbage-salad/detail.aspx;http://allrecipes.com/recipe/chinese-cabbage-salad-ii/detail.aspx - http://allrecipes.com/recipe/korean-cucumber-salad/detail.aspx;http://allrecipes.com/recipe/chinese-cabbage-salad-ii/detail.aspx
23/06/2022 17:13:37;Scenario Multi-modal (Text + Image + Label expl.);Salad;5;515;38;275;10;True;A;4;http://allrecipes.com/recipe/summer-lentil-salad/detail.aspx;;http://allrecipes.com/recipe/buttermilk-coleslaw/detail.aspx;http://allrecipes.com/recipe/fast-fresh-grape-tomato-salad/detail.aspx;http://allrecipes.com/recipe/barbs-broccoli-cauliflower-salad/detail.aspx;http://allrecipes.com/recipe/chicken-salad/detail.aspx;http://allrecipes.com/recipe/refreshing-cucumber-salad/detail.aspx;5;5;http://allrecipes.com/recipe/buttermilk-coleslaw/detail.aspx,http://allrecipes.com/recipe/grapefruit-and-avocado-salad/detail.aspx,http://allrecipes.com/recipe/fast-fresh-grape-tomato-salad/detail.aspx,http://allrecipes.com/recipe/fresh-beet-salad/detail.aspx,http://allrecipes.com/recipe/barbs-broccoli-cauliflower-salad/detail.aspx,http://allrecipes.com/recipe/tuna-confetti-salad/detail.aspx,http://allrecipes.com/recipe/moroccan-spicy-carrot-salad/detail.aspx,http://allrecipes.com/recipe/chicken-salad/detail.aspx,http://allrecipes.com/recipe/traditional-creamy-coleslaw/detail.aspx,http://allrecipes.com/recipe/refreshing-cucumber-salad/detail.aspx;http://allrecipes.com/recipe/delicious-broccoli-cranberry-salad/detail.aspx - http://allrecipes.com/recipe/summer-lentil-salad/detail.aspx;http://allrecipes.com/recipe/delicious-broccoli-cranberry-salad/detail.aspx
23/06/2022 17:16:12;Scenario Multi-modal (Text + Image + Label expl.);Pasta;4;41;12;6;6;False;D;9;http://allrecipes.com/recipe/creamy-macaroni-salad/detail.aspx;Alcohol;http://allrecipes.com/recipe/tenias-chilled-pasta-salad/detail.aspx;http://allrecipes.com/recipe/melon-turkey-salad/detail.aspx;http://allrecipes.com/recipe/pizza-shells/detail.aspx;http://allrecipes.com/recipe/colorful-chicken-pesto-with-asparagus-sun-dried-tomatoes-and-peppers/detail.aspx;http://allrecipes.com/recipe/summer-lasagna/detail.aspx;0;5;http://allrecipes.com/recipe/tenias-chilled-pasta-salad/detail.aspx,http://allrecipes.com/recipe/melon-turkey-salad/detail.aspx,http://allrecipes.com/recipe/pizza-shells/detail.aspx,http://allrecipes.com/recipe/colorful-chicken-pesto-with-asparagus-sun-dried-tomatoes-and-peppers/detail.aspx,http://allrecipes.com/recipe/summer-lasagna/detail.aspx;http://allrecipes.com/recipe/creamy-macaroni-salad/detail.aspx - http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx;http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx
23/06/2022 17:18:00;Scenario Multi-modal (Text + Image + Label expl.);Snack;3;336;141;7;6;False;C;8;http://allrecipes.com/recipe/my-moms-roasted-peanuts/detail.aspx;Reflux,Cholesterolemia;http://allrecipes.com/recipe/wonton-wrappers/detail.aspx;http://allrecipes.com/recipe/chicken-won-tons/detail.aspx;http://allrecipes.com/recipe/divine-hard-boiled-eggs/detail.aspx;http://allrecipes.com/recipe/boiled-peanuts/detail.aspx;http://allrecipes.com/recipe/homestyle-potato-chips/detail.aspx;4;5;http://allrecipes.com/recipe/wonton-wrappers/detail.aspx,http://allrecipes.com/recipe/chicken-won-tons/detail.aspx,http://allrecipes.com/recipe/divine-hard-boiled-eggs/detail.aspx,http://allrecipes.com/recipe/fresh-tortilla-triangles/detail.aspx,http://allrecipes.com/recipe/avocados-and-almonds/detail.aspx,http://allrecipes.com/recipe/boiled-peanuts/detail.aspx,http://allrecipes.com/recipe/homestyle-potato-chips/detail.aspx;http://allrecipes.com/recipe/my-moms-roasted-peanuts/detail.aspx - http://allrecipes.com/recipe/fresh-tortilla-triangles/detail.aspx;http://allrecipes.com/recipe/fresh-tortilla-triangles/detail.aspx
23/06/2022 17:24:06;Scenario Multi-modal (Text + Image + Label expl.);Pasta;4;81;13;7;6;False;A;6;http://allrecipes.com/recipe/quick-pasta-sauce/detail.aspx;;http://allrecipes.com/recipe/brooklyn-girls-penne-arrabiata/detail.aspx;http://allrecipes.com/recipe/garden-penne/detail.aspx;http://allrecipes.com/recipe/fideo-mexican-spaghetti/detail.aspx;http://allrecipes.com/recipe/tomato-cream-sauce-for-pasta/detail.aspx;http://allrecipes.com/recipe/light-southwestern-tomato-pasta/detail.aspx;0;5;http://allrecipes.com/recipe/brooklyn-girls-penne-arrabiata/detail.aspx,http://allrecipes.com/recipe/garden-penne/detail.aspx,http://allrecipes.com/recipe/fideo-mexican-spaghetti/detail.aspx,http://allrecipes.com/recipe/tomato-cream-sauce-for-pasta/detail.aspx,http://allrecipes.com/recipe/light-southwestern-tomato-pasta/detail.aspx;http://allrecipes.com/recipe/quick-pasta-sauce/detail.aspx - http://allrecipes.com/recipe/tomato-and-basil-pasta-sauce/detail.aspx;http://allrecipes.com/recipe/tomato-and-basil-pasta-sauce/detail.aspx
23/06/2022 17:25:36;Scenario Multi-modal (Text + Image + Label expl.);Pasta;4;47;16;8;6;False;C;7;http://allrecipes.com/recipe/bacon-spaghetti/detail.aspx;;http://allrecipes.com/recipe/spaghetti-with-bacon/detail.aspx;http://allrecipes.com/recipe/creamy-penne-pasta-primavera/detail.aspx;http://allrecipes.com/recipe/cheese-and-pecan-pasta-salad/detail.aspx;http://allrecipes.com/recipe/spinach-cheese-pasta/detail.aspx;http://allrecipes.com/recipe/fabulous-pesto-pasta-salad/detail.aspx;0;5;http://allrecipes.com/recipe/spaghetti-with-bacon/detail.aspx,http://allrecipes.com/recipe/creamy-penne-pasta-primavera/detail.aspx,http://allrecipes.com/recipe/cheese-and-pecan-pasta-salad/detail.aspx,http://allrecipes.com/recipe/spinach-cheese-pasta/detail.aspx,http://allrecipes.com/recipe/fabulous-pesto-pasta-salad/detail.aspx;http://allrecipes.com/recipe/bacon-spaghetti/detail.aspx - http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx;http://allrecipes.com/recipe/pasta-primavera-with-smoked-gouda/detail.aspx
23/06/2022 17:36:44;Scenario Multi-modal (Text + Image + Label expl.);Pasta;2;622;153;415;6;False;C;8;http://allrecipes.com/recipe/swiss-cheese-noodle-bake/detail.aspx;yes,Reflux;http://allrecipes.com/recipe/simple-chicken-and-noodles/detail.aspx;http://allrecipes.com/recipe/peanut-butter-haystacks/detail.aspx;http://allrecipes.com/recipe/reheating-pasta/detail.aspx;http://allrecipes.com/recipe/inside-out-ravioli-ii/detail.aspx;http://allrecipes.com/recipe/prosciutto-parmesan-pasta/detail.aspx;3;5;http://allrecipes.com/recipe/simple-chicken-and-noodles/detail.aspx,http://allrecipes.com/recipe/baked-spaghetti-casserole/detail.aspx,http://allrecipes.com/recipe/vegetarian-slow-cooker-meal/detail.aspx,http://allrecipes.com/recipe/peanut-butter-haystacks/detail.aspx,http://allrecipes.com/recipe/reheating-pasta/detail.aspx,http://allrecipes.com/recipe/inside-out-ravioli-ii/detail.aspx,http://allrecipes.com/recipe/penne-with-ham-and-parmesan/detail.aspx,http://allrecipes.com/recipe/prosciutto-parmesan-pasta/detail.aspx;http://allrecipes.com/recipe/swiss-cheese-noodle-bake/detail.aspx - http://allrecipes.com/recipe/ziti-with-tomato-pesto-sauce/detail.aspx;http://allrecipes.com/recipe/ziti-with-tomato-pesto-sauce/detail.aspx
23/06/2022 17:38:30;Scenario Multi-modal (Text + Image + Label expl.);Dessert;5;100;23;23;6;True;B;6;http://allrecipes.com/recipe/floating-islands-ii/detail.aspx;pasta 🍝,Reflux;http://allrecipes.com/recipe/maple-toffee-shortbread-cookies/detail.aspx;http://allrecipes.com/recipe/make-ahead-peanut-butter-cookies/detail.aspx;http://allrecipes.com/recipe/apricot-bars-i/detail.aspx;http://allrecipes.com/recipe/finnish-blueberry-pie/detail.aspx;http://allrecipes.com/recipe/lavender-ice-cream/detail.aspx;1;5;http://allrecipes.com/recipe/maple-toffee-shortbread-cookies/detail.aspx,http://allrecipes.com/recipe/make-ahead-peanut-butter-cookies/detail.aspx,http://allrecipes.com/recipe/apricot-bars-i/detail.aspx,http://allrecipes.com/recipe/apricot-balls/detail.aspx,http://allrecipes.com/recipe/finnish-blueberry-pie/detail.aspx,http://allrecipes.com/recipe/lavender-ice-cream/detail.aspx;http://allrecipes.com/recipe/the-original-home-baked-girl-scout-cookie/detail.aspx - http://allrecipes.com/recipe/floating-islands-ii/detail.aspx;http://allrecipes.com/recipe/the-original-home-baked-girl-scout-cookie/detail.aspx
23/06/2022 17:43:53;Scenario Multi-modal (Text + Image + Label expl.);Pasta;5;557;22;495;9;False;C;7;http://allrecipes.com/recipe/tonys-summer-pasta-2/detail.aspx;Diabetes,Seafood;http://allrecipes.com/recipe/chicken-and-pasta-in-a-mango-cream-sauce/detail.aspx;http://allrecipes.com/recipe/tonys-summer-pasta/detail.aspx;http://allrecipes.com/recipe/simple-spinach-lasagna/detail.aspx;http://allrecipes.com/recipe/moms-peas-and-noodles/detail.aspx;http://allrecipes.com/recipe/birdmans-marinara-sauce/detail.aspx;0;5;http://allrecipes.com/recipe/chicken-and-pasta-in-a-mango-cream-sauce/detail.aspx,http://allrecipes.com/recipe/tonys-summer-pasta/detail.aspx,http://allrecipes.com/recipe/simple-spinach-lasagna/detail.aspx,http://allrecipes.com/recipe/moms-peas-and-noodles/detail.aspx,http://allrecipes.com/recipe/birdmans-marinara-sauce/detail.aspx;http://allrecipes.com/recipe/tonys-summer-pasta-2/detail.aspx - http://allrecipes.com/recipe/herbed-chicken-pasta/detail.aspx;http://allrecipes.com/recipe/herbed-chicken-pasta/detail.aspx
